,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
164,164,164,164,164,164,164,164,349,1B,2B,Stolen Base 2B,543281,Josh Harrison,594986,Kyle Ryan,474568,Jordy Mercer,L,Bryan Holaday,592407,0,0,3,True,2015-07-02,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
165,165,165,165,165,165,165,165,656,1B,,Caught Stealing 2B,543281,Josh Harrison,500779,Jose Quintana,516782,Starling Marte,L,Geovany Soto,434567,2,0,4,False,2015-06-16,Caught,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
166,166,166,166,166,166,166,166,693,1B,2B,Stolen Base 2B,543281,Josh Harrison,607074,Carlos Rodón,516782,Starling Marte,L,Tyler Flowers,452095,5,0,2,False,2015-06-15,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
167,167,167,167,167,167,167,167,694,1B,2B,Stolen Base 2B,543281,Josh Harrison,543900,Daniel Webb,516782,Starling Marte,R,Tyler Flowers,452095,7,0,4,False,2015-06-15,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
168,168,168,168,168,168,168,168,713,1B,2B,Stolen Base 2B,543281,Josh Harrison,430935,Cole Hamels,516782,Starling Marte,L,Carlos Ruiz,434563,0,0,3,False,2015-06-14,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
169,169,169,169,169,169,169,169,1000,1B,2B,Stolen Base 2B,543281,Josh Harrison,475115,Tyson Ross,570256,Gregory Polanco,R,Derek Norris,519083,1,2,2,True,2015-05-30,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
170,170,170,170,170,170,170,170,1043,1B,2B,Stolen Base 2B,543281,Josh Harrison,453178,Ian Kennedy,435522,Neil Walker,R,Derek Norris,519083,0,4,2,True,2015-05-28,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
171,171,171,171,171,171,171,171,1154,1B,2B,Stolen Base 2B,543281,Josh Harrison,518774,Matt Harvey,435522,Neil Walker,R,Kevin Plawecki,608700,0,0,1,False,2015-05-23,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
172,172,172,172,172,172,172,172,1236,1B,,Caught Stealing 2B,543281,Josh Harrison,460059,Mike Pelfrey,435522,Neil Walker,R,Kurt Suzuki,435559,1,3,3,False,2015-05-20,Caught,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
173,173,173,173,173,173,173,173,1349,1B,,Caught Stealing 2B,543281,Josh Harrison,421685,Aaron Harang,435522,Neil Walker,R,Cameron Rupp,519237,2,0,3,True,2015-05-14,Caught,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
174,174,174,174,174,174,174,174,1389,1B,2B,Stolen Base 2B,543281,Josh Harrison,472610,Luis García,465041,Francisco Cervelli,R,Carlos Ruiz,434563,2,3,7,True,2015-05-12,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
175,175,175,175,175,175,175,175,1942,1B,,Caught Stealing 2B,543281,Josh Harrison,519076,Jimmy Nelson,465041,Francisco Cervelli,R,Jonathan Lucroy,518960,3,1,5,False,2015-04-17,Caught,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
