,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
150,150,150,150,150,150,150,150,150,150,1B,2B,Stolen Base 2B,493114,Norichika Aoki,453311,Tim Lincecum,452234,Seth Smith,R,Jett Bandy,542908,0,3,1,False,2016-08-05,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
151,151,151,151,151,151,151,151,151,151,1B,2B,Stolen Base 2B,493114,Norichika Aoki,477569,Fernando Salas,628338,Guillermo Heredia,R,Jett Bandy,542908,6,4,8,False,2016-08-05,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
152,152,152,152,152,152,152,152,152,152,1B,,Caught Stealing 2B,456030,Dustin Pedroia,450308,Jered Weaver,593428,Xander Bogaerts,R,Jett Bandy,542908,0,0,1,True,2016-07-28,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
153,153,153,153,153,153,153,153,153,153,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,450308,Jered Weaver,120074,David Ortiz,R,Jett Bandy,542908,0,1,6,True,2016-07-28,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
154,154,154,154,154,154,154,154,154,154,1B,2B,Stolen Base 2B,460576,Carlos Gómez,533167,Matt Shoemaker,605512,Preston Tucker,R,Jett Bandy,542908,1,0,7,False,2016-07-22,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
155,155,155,155,155,155,155,155,155,155,1B,,Caught Stealing 2B,514888,Jose Altuve,500724,JC Ramírez,621043,Carlos Correa,R,Jett Bandy,542908,2,0,8,False,2016-07-22,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
156,156,156,156,156,156,156,156,156,156,1B,2B,Stolen Base 2B,596059,Rougned Odor,453311,Tim Lincecum,607387,Ryan Rua,R,Jett Bandy,542908,0,1,3,True,2016-07-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
157,157,157,157,157,157,157,157,157,157,1B,2B,Stolen Base 2B,435622,Ian Desmond,453311,Tim Lincecum,596059,Rougned Odor,R,Jett Bandy,542908,0,3,4,True,2016-07-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
158,158,158,158,158,158,158,158,158,158,1B,,Caught Stealing 2B,608577,Nomar Mazara,607374,Nick Tropeano,595777,Jurickson Profar,R,Jett Bandy,542908,0,4,2,True,2016-07-18,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
159,159,159,159,159,159,159,159,159,159,1B,,Caught Stealing 2B,596059,Rougned Odor,468504,Jhoulys Chacín,134181,Adrian Beltré,R,Jett Bandy,542908,0,4,3,True,2016-07-18,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
160,160,160,160,160,160,160,160,160,160,1B,2B,Stolen Base 2B,594809,Adam Eaton,533167,Matt Shoemaker,547989,José Abreu,R,Jett Bandy,542908,1,0,6,True,2016-07-16,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
161,161,161,161,161,161,161,161,161,161,1B,,Caught Stealing 2B,547957,Hyun Soo Kim,607374,Nick Tropeano,592518,Manny Machado,R,Jett Bandy,542908,0,0,1,False,2016-07-09,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
162,162,162,162,162,162,162,162,162,162,1B,,Caught Stealing 2B,542455,Oswaldo Arcia,607374,Nick Tropeano,543543,Brad Miller,R,Jett Bandy,542908,2,1,5,False,2016-07-04,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
163,163,163,163,163,163,163,163,163,163,1B,2B,Stolen Base 2B,605141,Mookie Betts,500724,JC Ramírez,456030,Dustin Pedroia,R,Jett Bandy,542908,5,4,8,False,2016-07-01,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
164,164,164,164,164,164,164,164,164,164,1B,2B,Stolen Base 2B,514888,Jose Altuve,450308,Jered Weaver,621043,Carlos Correa,R,Jett Bandy,542908,0,1,1,True,2016-06-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
165,165,165,165,165,165,165,165,165,165,1B,2B,Stolen Base 2B,545350,Jake Marisnick,573046,Mike Morin,488771,Jason Castro,R,Jett Bandy,542908,2,0,7,True,2016-06-27,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
166,166,166,166,166,166,166,166,166,166,1B,2B,Stolen Base 2B,570489,Arismendy Alcántara,502327,Héctor Santiago,424825,Coco Crisp,L,Jett Bandy,542908,2,6,6,True,2016-06-26,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
167,167,167,167,167,167,167,167,167,167,1B,,Caught Stealing 2B,501981,Khris Davis,450308,Jered Weaver,456714,Billy Butler,R,Jett Bandy,542908,3,2,4,True,2016-06-24,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
168,168,168,168,168,168,168,168,168,168,1B,,Caught Stealing 2B,570489,Arismendy Alcántara,573046,Mike Morin,424825,Coco Crisp,R,Jett Bandy,542908,2,5,6,True,2016-06-23,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
169,169,169,169,169,169,169,169,169,169,1B,,Caught Stealing 2B,643393,Tony Kemp,533167,Matt Shoemaker,543807,George Springer,R,Jett Bandy,542908,1,1,8,False,2016-06-22,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
170,170,170,170,170,170,170,170,170,170,1B,2B,Stolen Base 2B,475174,Yonder Alonso,533167,Matt Shoemaker,571970,Max Muncy,R,Jett Bandy,542908,2,1,4,False,2016-06-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
171,171,171,171,171,171,171,171,171,171,1B,2B,Stolen Base 2B,572821,Brian Dozier,502327,Héctor Santiago,666560,ByungHo Park,L,Jett Bandy,542908,2,0,5,True,2016-06-15,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
172,172,172,172,172,172,172,172,172,172,2B,3B,Stolen Base 3B,434658,Rajai Davis,533167,Matt Shoemaker,543401,Jason Kipnis,R,Jett Bandy,542908,0,0,3,True,2016-06-11,Stolen,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
173,173,173,173,173,173,173,173,173,173,1B,2B,Stolen Base 2B,608070,José Ramírez,533167,Matt Shoemaker,467793,Carlos Santana,R,Jett Bandy,542908,0,0,4,True,2016-06-11,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
174,174,174,174,174,174,174,174,174,174,1B,,Caught Stealing 2B,453056,Jacoby Ellsbury,533167,Matt Shoemaker,458731,Brett Gardner,R,Jett Bandy,542908,0,1,1,False,2016-06-06,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
175,175,175,175,175,175,175,175,175,175,1B,2B,Stolen Base 2B,516782,Starling Marte,501925,Joe Smith,628356,Jung Ho Kang,R,Jett Bandy,542908,8,7,8,False,2016-06-04,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
176,176,176,176,176,176,176,176,176,176,1B,2B,Stolen Base 2B,643393,Tony Kemp,607374,Nick Tropeano,543807,George Springer,R,Jett Bandy,542908,1,2,5,True,2016-05-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
177,177,177,177,177,177,177,177,177,177,1B,2B,Stolen Base 2B,596059,Rougned Odor,502327,Héctor Santiago,435622,Ian Desmond,L,Jett Bandy,542908,1,1,1,False,2016-05-25,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
178,178,178,178,178,178,178,178,178,178,1B,2B,Stolen Base 2B,502143,Danny Valencia,450308,Jered Weaver,543760,Marcus Semien,R,Jett Bandy,542908,1,0,5,True,2016-09-26,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
179,179,179,179,179,179,179,179,179,179,1B,2B,Stolen Base 2B,431145,Russell Martin,445060,Ricky Nolasco,453064,Troy Tulowitzki,R,Jett Bandy,542908,0,0,2,True,2016-09-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
180,180,180,180,180,180,180,180,180,180,1B,2B,Stolen Base 2B,607680,Kevin Pillar,501625,Jose Alvarez,581527,Devon Travis,L,Jett Bandy,542908,4,0,7,True,2016-09-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
181,181,181,181,181,181,181,181,181,181,1B,,Caught Stealing 2B,430832,José Bautista,642229,Daniel Wright,431145,Russell Martin,R,Jett Bandy,542908,0,0,2,True,2016-09-15,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
182,182,182,182,182,182,182,182,182,182,1B,2B,Stolen Base 2B,592261,Delino DeShields,572140,Tyler Skaggs,136860,Carlos Beltrán,L,Jett Bandy,542908,0,0,5,True,2016-09-09,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
183,183,183,183,183,183,183,183,183,183,1B,2B,Stolen Base 2B,621563,Joey Wendle,543542,Alex Meyer,543760,Marcus Semien,R,Jett Bandy,542908,0,0,3,False,2016-09-07,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
184,184,184,184,184,184,184,184,184,184,1B,2B,Stolen Base 2B,547982,Leonys Martin,500724,JC Ramírez,455104,Chris Iannetta,R,Jett Bandy,542908,1,3,7,False,2016-09-04,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
185,185,185,185,185,185,185,185,185,185,1B,,Caught Stealing 2B,606299,José Peraza,450308,Jered Weaver,607257,Raffy Lopez,R,Jett Bandy,542908,2,0,3,True,2016-08-30,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
186,186,186,186,186,186,186,186,186,186,1B,2B,Stolen Base 2B,606299,José Peraza,450308,Jered Weaver,607257,Raffy Lopez,R,Jett Bandy,542908,3,0,5,True,2016-08-30,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
187,187,187,187,187,187,187,187,187,187,1B,2B,Stolen Base 2B,571740,Billy Hamilton,533167,Matt Shoemaker,606299,José Peraza,R,Jett Bandy,542908,0,0,1,True,2016-08-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
188,188,188,188,188,188,188,188,188,188,1B,,Caught Stealing 2B,543510,James McCann,445060,Ricky Nolasco,430947,Erick Aybar,R,Jett Bandy,542908,0,1,5,False,2016-08-26,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
189,189,189,189,189,189,189,189,189,189,1B,2B,Stolen Base 2B,425834,B.J. Upton,450308,Jered Weaver,485567,Ezequiel Carrera,R,Jett Bandy,542908,2,4,6,False,2016-08-25,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
190,190,190,190,190,190,190,190,190,190,1B,2B,Stolen Base 2B,435263,Brian McCann,445060,Ricky Nolasco,592450,Aaron Judge,R,Jett Bandy,542908,0,5,6,True,2016-08-20,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
191,191,191,191,191,191,191,191,191,191,1B,2B,Stolen Base 2B,596142,Gary Sánchez,450308,Jered Weaver,435263,Brian McCann,R,Jett Bandy,542908,0,1,1,True,2016-08-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
192,192,192,192,192,192,192,192,192,192,1B,2B,Stolen Base 2B,547982,Leonys Martin,572140,Tyler Skaggs,606466,Ketel Marte,L,Jett Bandy,542908,2,3,4,True,2016-08-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
193,193,193,193,193,193,193,193,193,193,1B,,Caught Stealing 2B,493114,Norichika Aoki,519085,Brett Oberholtzer,429711,Franklin Gutierrez,L,Jett Bandy,542908,5,6,8,True,2016-08-16,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
194,194,194,194,194,194,194,194,194,194,1B,2B,Stolen Base 2B,502082,Lonnie Chisenhall,533167,Matt Shoemaker,571980,Tyler Naquin,R,Jett Bandy,542908,3,0,1,False,2016-08-13,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
195,195,195,195,195,195,195,195,195,195,2B,,Caught Stealing 3B,596019,Francisco Lindor,533167,Matt Shoemaker,608070,José Ramírez,R,Jett Bandy,542908,4,1,3,False,2016-08-13,Caught,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
196,196,196,196,196,196,196,196,196,196,1B,2B,Caught Stealing 3B,435063,Mike Napoli,533167,Matt Shoemaker,608070,José Ramírez,R,Jett Bandy,542908,4,1,3,False,2016-08-13,Caught,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
197,197,197,197,197,197,197,197,197,197,1B,,Caught Stealing 2B,434658,Rajai Davis,533167,Matt Shoemaker,543401,Jason Kipnis,R,Jett Bandy,542908,4,1,5,False,2016-08-13,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
198,198,198,198,198,198,198,198,198,198,1B,2B,Stolen Base 2B,543401,Jason Kipnis,468504,Jhoulys Chacín,596019,Francisco Lindor,R,Jett Bandy,542908,6,1,2,False,2016-08-11,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
199,199,199,199,199,199,199,199,199,199,1B,,Caught Stealing 2B,519203,Anthony Rizzo,450308,Jered Weaver,450314,Ben Zobrist,R,Jett Bandy,542908,0,1,1,False,2016-08-09,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
200,200,200,200,200,200,200,200,200,200,1B,2B,Stolen Base 2B,493114,Norichika Aoki,453311,Tim Lincecum,452234,Seth Smith,R,Jett Bandy,542908,0,3,1,False,2016-08-05,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
201,201,201,201,201,201,201,201,201,201,1B,2B,Stolen Base 2B,493114,Norichika Aoki,477569,Fernando Salas,628338,Guillermo Heredia,R,Jett Bandy,542908,6,4,8,False,2016-08-05,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
202,202,202,202,202,202,202,202,202,202,1B,,Caught Stealing 2B,456030,Dustin Pedroia,450308,Jered Weaver,593428,Xander Bogaerts,R,Jett Bandy,542908,0,0,1,True,2016-07-28,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
203,203,203,203,203,203,203,203,203,203,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,450308,Jered Weaver,120074,David Ortiz,R,Jett Bandy,542908,0,1,6,True,2016-07-28,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
204,204,204,204,204,204,204,204,204,204,1B,2B,Stolen Base 2B,460576,Carlos Gómez,533167,Matt Shoemaker,605512,Preston Tucker,R,Jett Bandy,542908,1,0,7,False,2016-07-22,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
205,205,205,205,205,205,205,205,205,205,1B,,Caught Stealing 2B,514888,Jose Altuve,500724,JC Ramírez,621043,Carlos Correa,R,Jett Bandy,542908,2,0,8,False,2016-07-22,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
206,206,206,206,206,206,206,206,206,206,1B,2B,Stolen Base 2B,596059,Rougned Odor,453311,Tim Lincecum,607387,Ryan Rua,R,Jett Bandy,542908,0,1,3,True,2016-07-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
207,207,207,207,207,207,207,207,207,207,1B,2B,Stolen Base 2B,435622,Ian Desmond,453311,Tim Lincecum,596059,Rougned Odor,R,Jett Bandy,542908,0,3,4,True,2016-07-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
208,208,208,208,208,208,208,208,208,208,1B,,Caught Stealing 2B,608577,Nomar Mazara,607374,Nick Tropeano,595777,Jurickson Profar,R,Jett Bandy,542908,0,4,2,True,2016-07-18,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
209,209,209,209,209,209,209,209,209,209,1B,,Caught Stealing 2B,596059,Rougned Odor,468504,Jhoulys Chacín,134181,Adrian Beltré,R,Jett Bandy,542908,0,4,3,True,2016-07-18,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
210,210,210,210,210,210,210,210,210,210,1B,2B,Stolen Base 2B,594809,Adam Eaton,533167,Matt Shoemaker,547989,José Abreu,R,Jett Bandy,542908,1,0,6,True,2016-07-16,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
211,211,211,211,211,211,211,211,211,211,1B,,Caught Stealing 2B,547957,Hyun Soo Kim,607374,Nick Tropeano,592518,Manny Machado,R,Jett Bandy,542908,0,0,1,False,2016-07-09,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
212,212,212,212,212,212,212,212,212,212,1B,,Caught Stealing 2B,542455,Oswaldo Arcia,607374,Nick Tropeano,543543,Brad Miller,R,Jett Bandy,542908,2,1,5,False,2016-07-04,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
213,213,213,213,213,213,213,213,213,213,1B,2B,Stolen Base 2B,605141,Mookie Betts,500724,JC Ramírez,456030,Dustin Pedroia,R,Jett Bandy,542908,5,4,8,False,2016-07-01,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
214,214,214,214,214,214,214,214,214,214,1B,2B,Stolen Base 2B,514888,Jose Altuve,450308,Jered Weaver,621043,Carlos Correa,R,Jett Bandy,542908,0,1,1,True,2016-06-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
215,215,215,215,215,215,215,215,215,215,1B,2B,Stolen Base 2B,545350,Jake Marisnick,573046,Mike Morin,488771,Jason Castro,R,Jett Bandy,542908,2,0,7,True,2016-06-27,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
216,216,216,216,216,216,216,216,216,216,1B,2B,Stolen Base 2B,570489,Arismendy Alcántara,502327,Héctor Santiago,424825,Coco Crisp,L,Jett Bandy,542908,2,6,6,True,2016-06-26,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
217,217,217,217,217,217,217,217,217,217,1B,,Caught Stealing 2B,501981,Khris Davis,450308,Jered Weaver,456714,Billy Butler,R,Jett Bandy,542908,3,2,4,True,2016-06-24,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
218,218,218,218,218,218,218,218,218,218,1B,,Caught Stealing 2B,570489,Arismendy Alcántara,573046,Mike Morin,424825,Coco Crisp,R,Jett Bandy,542908,2,5,6,True,2016-06-23,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
219,219,219,219,219,219,219,219,219,219,1B,,Caught Stealing 2B,643393,Tony Kemp,533167,Matt Shoemaker,543807,George Springer,R,Jett Bandy,542908,1,1,8,False,2016-06-22,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
220,220,220,220,220,220,220,220,220,220,1B,2B,Stolen Base 2B,475174,Yonder Alonso,533167,Matt Shoemaker,571970,Max Muncy,R,Jett Bandy,542908,2,1,4,False,2016-06-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
221,221,221,221,221,221,221,221,221,221,1B,2B,Stolen Base 2B,572821,Brian Dozier,502327,Héctor Santiago,666560,ByungHo Park,L,Jett Bandy,542908,2,0,5,True,2016-06-15,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
222,222,222,222,222,222,222,222,222,222,2B,3B,Stolen Base 3B,434658,Rajai Davis,533167,Matt Shoemaker,543401,Jason Kipnis,R,Jett Bandy,542908,0,0,3,True,2016-06-11,Stolen,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
223,223,223,223,223,223,223,223,223,223,1B,2B,Stolen Base 2B,608070,José Ramírez,533167,Matt Shoemaker,467793,Carlos Santana,R,Jett Bandy,542908,0,0,4,True,2016-06-11,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
224,224,224,224,224,224,224,224,224,224,1B,,Caught Stealing 2B,453056,Jacoby Ellsbury,533167,Matt Shoemaker,458731,Brett Gardner,R,Jett Bandy,542908,0,1,1,False,2016-06-06,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
225,225,225,225,225,225,225,225,225,225,1B,2B,Stolen Base 2B,516782,Starling Marte,501925,Joe Smith,628356,Jung Ho Kang,R,Jett Bandy,542908,8,7,8,False,2016-06-04,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
