,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
309,309,309,309,788,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,285064,Ryan Vogelsong,445988,Martín Prado,R,Eric Fryer,518700,2,2,5,True,2016-08-21,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
310,310,310,310,869,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543101,Anthony DeSclafani,445988,Martín Prado,R,Tucker Barnhart,571466,5,1,3,True,2016-08-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
311,311,311,311,870,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543101,Anthony DeSclafani,445988,Martín Prado,R,Tucker Barnhart,571466,5,2,5,True,2016-08-16,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
312,312,312,312,952,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607074,Carlos Rodón,592885,Christian Yelich,L,Omar Narváez,553882,0,2,1,False,2016-08-12,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
313,313,313,313,1015,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502188,Jeff Samardzija,542303,Marcell Ozuna,R,Buster Posey,457763,0,1,6,False,2016-08-10,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
314,314,314,314,1050,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,456501,Johnny Cueto,592885,Christian Yelich,R,Buster Posey,457763,0,0,1,False,2016-08-08,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
315,315,315,315,1054,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,519326,Hunter Strickland,445988,Martín Prado,R,Buster Posey,457763,7,7,9,False,2016-08-08,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
316,316,316,316,1110,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407822,Jorge De La Rosa,519317,Giancarlo Stanton,L,Nick Hundley,460026,0,1,1,True,2016-08-05,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
317,317,317,317,1158,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407793,John Lackey,445988,Martín Prado,R,Miguel Montero,471083,0,0,1,True,2016-08-03,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
318,318,318,318,1161,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,518748,Justin Grimm,445988,Martín Prado,R,Miguel Montero,471083,2,4,9,True,2016-08-03,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
319,319,319,319,1195,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543294,Kyle Hendricks,445988,Martín Prado,R,Willson Contreras,575929,2,0,5,True,2016-08-01,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
320,320,320,320,1234,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544928,Tyler Lyons,445988,Martín Prado,L,Yadier Molina,425877,7,0,4,False,2016-07-30,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
321,321,321,321,3004,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,430912,Matt Cain,542303,Marcell Ozuna,R,Trevor Brown,623143,1,0,3,True,2016-04-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
322,322,322,322,3005,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,430912,Matt Cain,542303,Marcell Ozuna,R,Trevor Brown,623143,1,0,3,True,2016-04-24,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
323,323,323,323,3140,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543699,Tanner Roark,445988,Martín Prado,R,Wilson Ramos,467092,0,0,1,False,2016-04-18,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
324,324,324,324,3172,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502032,Bud Norris,542303,Marcell Ozuna,R,A.J. Pierzynski,150229,3,2,2,False,2016-04-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
325,325,325,325,3260,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,449104,Jim Henderson,542303,Marcell Ozuna,R,Travis d'Arnaud,518595,1,1,8,True,2016-04-12,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
326,326,326,326,3277,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571927,Steven Matz,542303,Marcell Ozuna,L,Travis d'Arnaud,518595,0,3,2,True,2016-04-11,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
327,327,327,327,3299,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,605452,Joe Ross,592885,Christian Yelich,R,Wilson Ramos,467092,1,1,6,True,2016-04-10,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
328,328,328,328,3375,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,434671,Aníbal Sánchez,542303,Marcell Ozuna,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-04-06,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
329,329,329,329,3442,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543135,Nathan Eovaldi,542303,Marcell Ozuna,R,Austin Romine,519222,0,0,1,False,2016-04-01,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
330,330,330,330,3458,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,477569,Fernando Salas,542303,Marcell Ozuna,R,René Rivera,425784,2,5,7,False,2016-09-28,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
331,331,331,331,3486,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592789,Noah Syndergaard,542303,Marcell Ozuna,R,René Rivera,425784,1,0,1,False,2016-09-27,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
332,332,332,332,3508,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592340,Erik Goeddel,592885,Christian Yelich,R,Kevin Plawecki,608700,7,2,6,False,2016-09-26,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
333,333,333,333,3553,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594760,Aaron Blair,542303,Marcell Ozuna,R,Anthony Recker,489232,0,1,1,False,2016-09-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
334,334,334,334,3554,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,594760,Aaron Blair,518618,Derek Dietrich,R,Anthony Recker,489232,2,2,3,False,2016-09-24,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
335,335,335,335,3555,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605152,Jed Bradley,518618,Derek Dietrich,L,Anthony Recker,489232,5,2,4,False,2016-09-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
336,336,336,336,3698,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,476451,Jeremy Hellickson,400085,Ichiro Suzuki,R,A.J. Ellis,454560,0,0,1,True,2016-09-17,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
337,337,337,337,3731,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605388,Adam Morgan,519317,Giancarlo Stanton,L,Cameron Rupp,519237,0,0,5,True,2016-09-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
338,338,338,338,3732,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,591693,Edubray Ramos,400085,Ichiro Suzuki,R,Cameron Rupp,519237,3,3,8,True,2016-09-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
339,339,339,339,3751,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,527054,Julio Teheran,518618,Derek Dietrich,R,Tyler Flowers,452095,0,0,1,True,2016-09-14,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
340,340,340,340,3752,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,527054,Julio Teheran,445988,Martín Prado,R,Tyler Flowers,452095,0,1,1,True,2016-09-14,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
341,341,341,341,3753,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571871,Ian Krol,425796,Jeff Francoeur,L,Tyler Flowers,452095,4,5,7,True,2016-09-14,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
342,342,342,342,3854,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,434442,J.P. Howell,592885,Christian Yelich,L,Yasmani Grandal,518735,3,0,5,False,2016-09-09,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
343,343,343,343,3878,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,476451,Jeremy Hellickson,592885,Christian Yelich,R,A.J. Ellis,454560,2,0,3,False,2016-09-07,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
344,344,344,344,4165,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,621381,Matt Strahm,445988,Martín Prado,L,Salvador Perez,521692,0,1,7,False,2016-08-23,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
345,345,345,345,4195,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,285064,Ryan Vogelsong,445988,Martín Prado,R,Eric Fryer,518700,2,2,5,True,2016-08-21,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
346,346,346,346,4276,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543101,Anthony DeSclafani,445988,Martín Prado,R,Tucker Barnhart,571466,5,1,3,True,2016-08-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
347,347,347,347,4277,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543101,Anthony DeSclafani,445988,Martín Prado,R,Tucker Barnhart,571466,5,2,5,True,2016-08-16,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
348,348,348,348,4359,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607074,Carlos Rodón,592885,Christian Yelich,L,Omar Narváez,553882,0,2,1,False,2016-08-12,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
349,349,349,349,4422,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502188,Jeff Samardzija,542303,Marcell Ozuna,R,Buster Posey,457763,0,1,6,False,2016-08-10,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
350,350,350,350,4457,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,456501,Johnny Cueto,592885,Christian Yelich,R,Buster Posey,457763,0,0,1,False,2016-08-08,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
351,351,351,351,4461,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,519326,Hunter Strickland,445988,Martín Prado,R,Buster Posey,457763,7,7,9,False,2016-08-08,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
352,352,352,352,4517,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407822,Jorge De La Rosa,519317,Giancarlo Stanton,L,Nick Hundley,460026,0,1,1,True,2016-08-05,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
353,353,353,353,4565,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407793,John Lackey,445988,Martín Prado,R,Miguel Montero,471083,0,0,1,True,2016-08-03,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
354,354,354,354,4568,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,518748,Justin Grimm,445988,Martín Prado,R,Miguel Montero,471083,2,4,9,True,2016-08-03,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
355,355,355,355,4602,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543294,Kyle Hendricks,445988,Martín Prado,R,Willson Contreras,575929,2,0,5,True,2016-08-01,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
356,356,356,356,4641,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544928,Tyler Lyons,445988,Martín Prado,L,Yadier Molina,425877,7,0,4,False,2016-07-30,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
357,357,357,357,6411,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,430912,Matt Cain,542303,Marcell Ozuna,R,Trevor Brown,623143,1,0,3,True,2016-04-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
358,358,358,358,6412,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,430912,Matt Cain,542303,Marcell Ozuna,R,Trevor Brown,623143,1,0,3,True,2016-04-24,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
359,359,359,359,6547,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543699,Tanner Roark,445988,Martín Prado,R,Wilson Ramos,467092,0,0,1,False,2016-04-18,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
360,360,360,360,6579,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502032,Bud Norris,542303,Marcell Ozuna,R,A.J. Pierzynski,150229,3,2,2,False,2016-04-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
361,361,361,361,6667,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,449104,Jim Henderson,542303,Marcell Ozuna,R,Travis d'Arnaud,518595,1,1,8,True,2016-04-12,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
362,362,362,362,6684,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571927,Steven Matz,542303,Marcell Ozuna,L,Travis d'Arnaud,518595,0,3,2,True,2016-04-11,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
363,363,363,363,6706,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,605452,Joe Ross,592885,Christian Yelich,R,Wilson Ramos,467092,1,1,6,True,2016-04-10,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
364,364,364,364,6782,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,434671,Aníbal Sánchez,542303,Marcell Ozuna,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-04-06,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
365,365,365,365,6849,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543135,Nathan Eovaldi,542303,Marcell Ozuna,R,Austin Romine,519222,0,0,1,False,2016-04-01,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
366,366,366,366,215,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,547179,Michael Lorenzen,592885,Christian Yelich,R,Tucker Barnhart,571466,0,0,1,False,2015-07-09,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
367,367,367,367,216,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,547179,Michael Lorenzen,571506,Justin Bour,R,Tucker Barnhart,571466,1,0,1,False,2015-07-09,Stolen,3B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
368,368,368,368,217,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,547179,Michael Lorenzen,592885,Christian Yelich,R,Tucker Barnhart,571466,1,0,2,False,2015-07-09,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
369,369,369,369,218,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,547179,Michael Lorenzen,588751,Adeiny Hechavarría,R,Tucker Barnhart,571466,2,0,5,False,2015-07-09,Stolen,3B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
370,370,370,370,231,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,519144,Rick Porcello,592885,Christian Yelich,R,Ryan Hanigan,452672,0,0,3,True,2015-07-08,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
371,371,371,371,304,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,453385,Clayton Richard,592885,Christian Yelich,L,Miguel Montero,471083,0,0,1,True,2015-07-04,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
372,372,372,372,333,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,460701,James Russell,592885,Christian Yelich,L,Miguel Montero,471083,1,2,8,True,2015-07-03,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
373,373,373,373,334,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,460701,James Russell,592885,Christian Yelich,L,Miguel Montero,471083,1,2,8,True,2015-07-03,Stolen,3B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
374,374,374,374,426,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,425844,Zack Greinke,592885,Christian Yelich,R,Yasmani Grandal,518735,0,0,1,False,2015-06-28,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
375,375,375,375,470,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,474463,Brett Anderson,592885,Christian Yelich,L,A.J. Ellis,454560,0,0,1,False,2015-06-26,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
376,376,376,376,504,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,448802,Jaime García,400085,Ichiro Suzuki,L,Yadier Molina,425877,1,2,3,False,2015-06-24,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
377,377,377,377,559,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,547179,Michael Lorenzen,518618,Derek Dietrich,R,Brayan Peña,430910,0,0,1,True,2015-06-21,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
378,378,378,378,565,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,448159,Manny Parra,518618,Derek Dietrich,L,Brayan Peña,430910,0,5,7,True,2015-06-20,Stolen,3B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
379,379,379,379,737,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571735,David Hale,445988,Martín Prado,R,Michael McKenry,502374,0,0,1,False,2015-06-13,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
380,380,380,380,761,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,452718,Kyle Kendrick,445988,Martín Prado,R,Nick Hundley,460026,2,1,7,False,2015-06-12,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
381,381,381,381,830,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,452718,Kyle Kendrick,445988,Martín Prado,R,Nick Hundley,460026,1,2,5,True,2015-06-07,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
382,382,382,382,1037,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,518774,Matt Harvey,445988,Martín Prado,R,Kevin Plawecki,608700,0,0,4,True,2015-05-29,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
383,383,383,383,1063,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543037,Gerrit Cole,445988,Martín Prado,R,Chris Stewart,455755,0,1,3,True,2015-05-27,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
384,384,384,384,1100,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,450203,Charlie Morton,542303,Marcell Ozuna,R,Francisco Cervelli,465041,0,0,1,True,2015-05-25,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
385,385,385,385,1141,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605541,Mike Wright Jr.,542303,Marcell Ozuna,R,Caleb Joseph,543376,0,0,6,False,2015-05-23,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
386,386,386,386,1166,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,434622,Ubaldo Jiménez,519317,Giancarlo Stanton,R,Caleb Joseph,543376,1,0,1,False,2015-05-22,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
387,387,387,387,1167,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,434622,Ubaldo Jiménez,519317,Giancarlo Stanton,R,Caleb Joseph,543376,1,0,1,False,2015-05-22,Stolen,3B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
388,388,388,388,1168,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,434622,Ubaldo Jiménez,542303,Marcell Ozuna,R,Caleb Joseph,543376,3,0,4,False,2015-05-22,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
389,389,389,389,1169,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,488984,Tommy Hunter,542303,Marcell Ozuna,R,Caleb Joseph,543376,4,6,6,False,2015-05-22,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
390,390,390,390,1391,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,425844,Zack Greinke,445988,Martín Prado,R,Yasmani Grandal,518735,0,0,3,True,2015-05-11,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
391,391,391,391,1561,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,595014,Blake Treinen,445988,Martín Prado,R,Wilson Ramos,467092,2,2,8,True,2015-05-04,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
392,392,392,392,1585,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,430935,Cole Hamels,445988,Martín Prado,L,Carlos Ruiz,434563,0,0,1,False,2015-05-02,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
393,393,393,393,1586,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,430935,Cole Hamels,445988,Martín Prado,L,Carlos Ruiz,434563,4,0,4,False,2015-05-02,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
394,394,394,394,1623,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,425532,Jerome Williams,445988,Martín Prado,R,Carlos Ruiz,434563,1,0,3,False,2015-05-01,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
395,395,395,395,1737,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,461829,Gio González,445988,Martín Prado,L,Wilson Ramos,467092,3,2,5,False,2015-04-26,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
396,396,396,396,1770,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,544931,Stephen Strasburg,445988,Martín Prado,R,Wilson Ramos,467092,0,0,1,False,2015-04-25,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
397,397,397,397,1789,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502578,Aaron Barrett,445988,Martín Prado,R,Wilson Ramos,467092,3,2,8,False,2015-04-24,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
398,398,398,398,1863,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,425532,Jerome Williams,445988,Martín Prado,R,Carlos Ruiz,434563,2,3,5,True,2015-04-21,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
399,399,399,399,1908,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,594798,Jacob deGrom,592885,Christian Yelich,R,Travis d'Arnaud,518595,0,0,1,True,2015-04-18,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
400,400,400,400,1949,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,518716,Dillon Gee,592885,Christian Yelich,R,Travis d'Arnaud,518595,3,3,6,True,2015-04-16,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
401,401,401,401,1976,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,445590,Eric Stults,400085,Ichiro Suzuki,L,Christian Bethancourt,542194,0,0,1,True,2015-04-15,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
402,402,402,402,1987,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502239,Trevor Cahill,400085,Ichiro Suzuki,R,A.J. Pierzynski,150229,0,0,1,True,2015-04-14,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
403,403,403,403,1989,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,516970,Sugar Ray Marimon,400085,Ichiro Suzuki,R,A.J. Pierzynski,150229,0,4,4,True,2015-04-14,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
404,404,404,404,2010,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571946,Shelby Miller,592885,Christian Yelich,R,Christian Bethancourt,542194,0,1,3,True,2015-04-13,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
405,405,405,405,2086,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544993,Steve Geltz,592885,Christian Yelich,R,Bobby Wilson,435064,0,0,1,False,2015-04-10,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
406,406,406,406,2088,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,542924,Jeff Beliveau,592885,Christian Yelich,L,Bobby Wilson,435064,8,8,8,False,2015-04-10,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
407,407,407,407,2125,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571946,Shelby Miller,592885,Christian Yelich,R,A.J. Pierzynski,150229,0,0,3,False,2015-04-08,Stolen,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
408,408,408,408,2146,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,527054,Julio Teheran,592885,Christian Yelich,R,Christian Bethancourt,542194,1,1,3,False,2015-04-06,Caught,2B,2015,2016,29.6,2016,29.6,2016,29.6,2016,29.6
