,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Arm_Strength_x,Exchange_x,Current_Year_y.1,Arm_Strength_y,Exchange_y,Current_Year,Arm_Strength,Exchange
182,182,182,182,182,1B,2B,Stolen Base 2B,542932,Jon Berti,664208,Phil Maton,500743,Miguel Rojas,R,Martín Maldonado,455117,3,7,6,True,2022-06-10,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
183,183,183,183,183,1B,2B,Stolen Base 2B,641487,J.P. Crawford,664353,José Urquidy,553993,Eugenio Suárez,R,Martín Maldonado,455117,1,1,3,True,2022-06-08,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
184,184,184,184,184,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,606160,Rafael Montero,521692,Salvador Perez,R,Martín Maldonado,455117,4,0,8,False,2022-06-04,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
185,185,185,185,185,1B,2B,Stolen Base 2B,608070,José Ramírez,650556,Bryan Abreu,680911,Owen Miller,R,Martín Maldonado,455117,0,6,7,True,2022-05-23,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
186,186,186,186,186,2B,3B,Stolen Base 3B,543760,Marcus Semien,664285,Framber Valdez,608369,Corey Seager,L,Martín Maldonado,455117,2,1,5,True,2022-05-19,Stolen,3B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
187,187,187,187,187,1B,,Caught Stealing 2B,668731,Akil Baddoo,664353,José Urquidy,595879,Javier Báez,R,Martín Maldonado,455117,1,0,3,True,2022-05-05,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
188,188,188,188,188,1B,,Caught Stealing 2B,677594,Julio Rodríguez,543606,Jake Odorizzi,647351,Abraham Toro,R,Martín Maldonado,455117,0,0,2,True,2022-05-02,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
189,189,189,189,189,1B,,Caught Stealing 2B,666182,Bo Bichette,434378,Justin Verlander,666971,Lourdes Gurriel Jr.,R,Martín Maldonado,455117,0,0,1,True,2022-04-22,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
190,190,190,190,190,1B,2B,Stolen Base 2B,606132,Raimel Tapia,606160,Rafael Montero,666182,Bo Bichette,R,Martín Maldonado,455117,3,3,8,True,2022-04-22,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
191,191,191,191,191,1B,,Caught Stealing 2B,669016,Brandon Marsh,650556,Bryan Abreu,623205,Andrew Velazquez,R,Martín Maldonado,455117,1,7,5,True,2022-04-19,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
192,192,192,192,192,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,650556,Bryan Abreu,621493,Taylor Ward,R,Martín Maldonado,455117,1,7,6,True,2022-04-19,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
193,193,193,193,193,1B,,Caught Stealing 2B,672284,Jarred Kelenic,543606,Jake Odorizzi,677594,Julio Rodríguez,R,Martín Maldonado,455117,1,0,4,False,2022-04-15,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
194,194,194,194,194,1B,2B,Stolen Base 2B,691645,Jefrey De Los Santos,672774,Ronny Garcia,608671,Travis Jankowski,R,Martín Maldonado,455117,2,3,8,True,2022-04-04,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
